No,Category,Subcategory,Description,Qty,UOM,Price/Unit (RM),Total (RM),Update Date,Supplier,Note
1812,Steel,MS Hollow SHS / RHS,"MS Hollow 1-1/2"" x 2-1/2"" x 6m x 1.9mm",1,PCS,50,50,,,
1813,Steel,MS Hollow SHS / RHS,"MS Hollow 1-1/2"" x 3"" x 6m x 1.2mm",1,PCS,44,44,,,
1814,Steel,MS Hollow SHS / RHS,"MS Hollow 1-1/2"" x 3"" x 6m x 1.6mm",1,PCS,47,47,,,
1815,Steel,MS Hollow SHS / RHS,"MS Hollow 1-1/2"" x 3"" x 6m x 1.9mm",1,PCS,57,57,,,
1816,Steel,MS Hollow SHS / RHS,"MS Hollow 1-1/2"" x 6m x 1.2mm",1,PCS,30,30,,,
1817,Steel,MS Hollow SHS / RHS,"MS Hollow 1-1/2"" x 6m x 1.6mm",1,PCS,32.5,32.5,,,
1818,Steel,MS Hollow SHS / RHS,"MS Hollow 1-1/2"" x 6m x 1.9mm",1,PCS,38,38,,,
1819,Steel,MS Hollow SHS / RHS,"MS Hollow 2"" x 3"" x 6m x 1.2mm",1,PCS,42,42,,,
1820,Steel,MS Hollow SHS / RHS,"MS Hollow 2"" x 3"" x 6m x 1.6mm",1,PCS,53,53,,,
1821,Steel,MS Hollow SHS / RHS,"MS Hollow 2"" x 3"" x 6m x 2.3mm",1,PCS,69,69,,,
1822,Steel,MS Hollow SHS / RHS,"MS Hollow 2"" x 3"" x 6m x 3.0mm",1,PCS,119,119,,,
1823,Steel,MS Hollow SHS / RHS,"MS Hollow 2"" x 4"" x 6m x 1.2mm",1,PCS,69,69,,,
1824,Steel,MS Hollow SHS / RHS,"MS Hollow 2"" x 4"" x 6m x 1.6mm",1,PCS,75,75,,,
1825,Steel,MS Hollow SHS / RHS,"MS Hollow 2"" x 4"" x 6m x 1.9mm",1,PCS,83,83,,,
1826,Steel,MS Hollow SHS / RHS,"MS Hollow 2"" x 4"" x 6m x 2.3mm",1,PCS,107,107,,,
1827,Steel,MS Hollow SHS / RHS,"MS Hollow 2"" x 4"" x 6m x 3.0mm",1,PCS,155,155,,,
1828,Steel,MS Hollow SHS / RHS,"MS Hollow 2"" x 4"" x 6m x 3.2mm",1,PCS,165,165,,,
1829,Steel,MS Hollow SHS / RHS,"MS Hollow 2"" x 6m x 1.2mm",1,PCS,39,39,,,
1830,Steel,MS Hollow SHS / RHS,"MS Hollow 2"" x 6m x 1.6mm",1,PCS,45,45,,,
1831,Steel,MS Hollow SHS / RHS,"MS Hollow 2"" x 6m x 1.9mm",1,PCS,55,55,,,
1832,Steel,MS Hollow SHS / RHS,"MS Hollow 2"" x 6m x 2.3mm",1,PCS,73,73,,,
1833,Steel,MS Hollow SHS / RHS,"MS Hollow 2"" x 6m x 3.0mm",1,PCS,104,104,,,
1834,Steel,MS Hollow SHS / RHS,"MS Hollow 2"" x 6m x 3.2mm",1,PCS,119,119,,,
1835,Steel,MS Hollow SHS / RHS,"MS Hollow 2-1/2"" x 3"" x 6m x 1.2mm",1,PCS,69,69,,,
1836,Steel,MS Hollow SHS / RHS,"MS Hollow 2-1/2"" x 3"" x 6m x 1.6mm",1,PCS,75,75,,,
1837,Steel,MS Hollow SHS / RHS,"MS Hollow 2-1/2"" x 3"" x 6m x 1.9mm",1,PCS,83,83,,,
1838,Steel,MS Hollow SHS / RHS,"MS Hollow 2-1/2"" x 3"" x 6m x 2.3mm",1,PCS,107,107,,,
1839,Steel,MS Hollow SHS / RHS,"MS Hollow 2-1/2"" x 3"" x 6m x 3.0mm",1,PCS,155,155,,,
1840,Steel,MS Hollow SHS / RHS,"MS Hollow 2-1/2"" x 4"" x 6m x 1.2mm",1,PCS,79,79,,,
1841,Steel,MS Hollow SHS / RHS,"MS Hollow 2-1/2"" x 4"" x 6m x 1.6mm",1,PCS,85,85,,,
1842,Steel,MS Hollow SHS / RHS,"MS Hollow 2-1/2"" x 4"" x 6m x 1.9mm",1,PCS,99,99,,,
1843,Steel,MS Hollow SHS / RHS,"MS Hollow 2-1/2"" x 4"" x 6m x 2.3mm",1,PCS,119,119,,,
1844,Steel,MS Hollow SHS / RHS,"MS Hollow 2-1/2"" x 4"" x 6m x 3.0mm",1,PCS,173,173,,,
1845,Steel,MS Hollow SHS / RHS,"MS Hollow 2-1/2"" x 6m x 1.2mm",1,PCS,52,52,,,
1846,Steel,MS Hollow SHS / RHS,"MS Hollow 2-1/2"" x 6m x 1.6mm",1,PCS,58,58,,,
1847,Steel,MS Hollow SHS / RHS,"MS Hollow 2-1/2"" x 6m x 1.9mm",1,PCS,69,69,,,
1848,Steel,MS Hollow SHS / RHS,"MS Hollow 2-1/2"" x 6m x 2.3mm",1,PCS,88,88,,,
1849,Steel,MS Hollow SHS / RHS,"MS Hollow 2-1/2"" x 6m x 3.0mm",1,PCS,129,129,,,
1850,Steel,MS Hollow SHS / RHS,"MS Hollow 3"" x 4"" x 6m x 1.2mm",1,PCS,89,89,,,
1851,Steel,MS Hollow SHS / RHS,"MS Hollow 3"" x 4"" x 6m x 1.6mm",1,PCS,99,99,,,
1852,Steel,MS Hollow SHS / RHS,"MS Hollow 3"" x 4"" x 6m x 1.9mm",1,PCS,114,114,,,
1853,Steel,MS Hollow SHS / RHS,"MS Hollow 3"" x 4"" x 6m x 2.3mm",1,PCS,139,139,,,
1854,Steel,MS Hollow SHS / RHS,"MS Hollow 3"" x 4"" x 6m x 3.0mm",1,PCS,199,199,,,
1855,Steel,MS Hollow SHS / RHS,"MS Hollow 3"" x 6m x 1.2mm",1,PCS,66,66,,,
1856,Steel,MS Hollow SHS / RHS,"MS Hollow 3"" x 6m x 1.6mm",1,PCS,76,76,,,
1857,Steel,MS Hollow SHS / RHS,"MS Hollow 3"" x 6m x 1.9mm",1,PCS,89,89,,,
1858,Steel,MS Hollow SHS / RHS,"MS Hollow 3"" x 6m x 2.3mm",1,PCS,109,109,,,
1859,Steel,MS Hollow SHS / RHS,"MS Hollow 3"" x 6m x 3.0mm",1,PCS,159,159,,,
1860,Steel,MS Hollow SHS / RHS,"MS Hollow 4"" x 4"" x 6m x 1.2mm",1,PCS,109,109,,,
1861,Steel,MS Hollow SHS / RHS,"MS Hollow 4"" x 4"" x 6m x 1.6mm",1,PCS,125,125,,,
1862,Steel,MS Hollow SHS / RHS,"MS Hollow 4"" x 4"" x 6m x 1.9mm",1,PCS,145,145,,,
1863,Steel,MS Hollow SHS / RHS,"MS Hollow 4"" x 4"" x 6m x 2.3mm",1,PCS,173,173,,,
1864,Steel,MS Hollow SHS / RHS,"MS Hollow 4"" x 4"" x 6m x 3.0mm",1,PCS,249,249,,,
1865,Steel,MS Hollow SHS / RHS,"MS Hollow 4"" x 4"" x 6m x 3.2mm",1,PCS,269,269,,,
1866,Steel,MS Hollow SHS / RHS,"MS Hollow 4"" x 6m x 1.2mm",1,PCS,89,89,,,
1867,Steel,MS Hollow SHS / RHS,"MS Hollow 4"" x 6m x 1.6mm",1,PCS,99,99,,,
1868,Steel,MS Hollow SHS / RHS,"MS Hollow 4"" x 6m x 1.9mm",1,PCS,119,119,,,
1869,Steel,MS Hollow SHS / RHS,"MS Hollow 4"" x 6m x 2.3mm",1,PCS,145,145,,,
1870,Steel,MS Hollow SHS / RHS,"MS Hollow 4"" x 6m x 3.0mm",1,PCS,205,205,,,
1871,Steel,MS Hollow SHS / RHS,"MS Hollow 5"" x 5"" x 6m x 1.9mm",1,PCS,179,179,,,
1872,Steel,MS Hollow SHS / RHS,"MS Hollow 5"" x 5"" x 6m x 2.3mm",1,PCS,209,209,,,
1873,Steel,MS Hollow SHS / RHS,"MS Hollow 5"" x 5"" x 6m x 3.0mm",1,PCS,319,319,,,
1874,Steel,MS Hollow SHS / RHS,"MS Hollow RHS 3"" x 5"" x 3.00mm x 6.00m",1,PCS,163,163,,,use=awning_over_20.00ft
1875,Steel,MS Hollow SHS / RHS,"MS Square Hollow 1"" 1.0mm x 6m",1,LTH,13,13,31/1/2026,MY STEEL HARDWARE SDN BHD,
1876,Steel,MS Hollow SHS / RHS,"MS Square Hollow 1"" 1.2mm x 6m",1,LTH,15,15,31/1/2026,MY STEEL HARDWARE SDN BHD,
1877,Steel,MS Hollow SHS / RHS,"MS Square Hollow 1"" 1.6mm x 6m",1,LTH,22,22,31/1/2026,MY STEEL HARDWARE SDN BHD,
1878,Steel,MS Hollow SHS / RHS,"MS Square Hollow 1"" 1.9mm x 6m",1,LTH,25,25,31/1/2026,MY STEEL HARDWARE SDN BHD,
1879,Steel,MS Hollow SHS / RHS,MS Square Hollow 1.0mm x 6m,1,LTH,20,20,31/1/2026,MY STEEL HARDWARE SDN BHD,
1880,Steel,MS Hollow SHS / RHS,MS Square Hollow 1.2mm x 6m,1,LTH,23,23,31/1/2026,MY STEEL HARDWARE SDN BHD,
1881,Steel,MS Hollow SHS / RHS,MS Square Hollow 1.6mm x 6m,1,LTH,31,31,31/1/2026,MY STEEL HARDWARE SDN BHD,
1882,Steel,MS Hollow SHS / RHS,MS Square Hollow 1.9mm x 6m,1,LTH,37,37,31/1/2026,MY STEEL HARDWARE SDN BHD,
1883,Steel,MS Hollow SHS / RHS,"MS Square Hollow 1/2"" x 1"" 1.2mm x 6m",1,LTH,17.5,17.5,13/1/2026,CHOP TAT HUAT HARDWARE SDN BHD,
1884,Steel,MS Hollow SHS / RHS,"MS Square Hollow 1-1/2"" 1.2mm x 6m",1,LTH,33,33,31/1/2026,MY STEEL HARDWARE SDN BHD,
1885,Steel,MS Hollow SHS / RHS,"MS Square Hollow 1-1/2"" 1.2mm x 6m",1,LTH,33,33,31/1/2026,MY STEEL HARDWARE SDN BHD,
1886,Steel,MS Hollow SHS / RHS,"MS Square Hollow 1-1/2"" 1.6mm x 6m",1,LTH,43,43,31/1/2026,MY STEEL HARDWARE SDN BHD,
1887,Steel,MS Hollow SHS / RHS,"MS Square Hollow 1-1/2"" 1.6mm x 6m",1,LTH,43,43,31/1/2026,MY STEEL HARDWARE SDN BHD,
1888,Steel,MS Hollow SHS / RHS,"MS Square Hollow 1-1/2"" 1.9mm x 6m",1,LTH,49,49,31/1/2026,MY STEEL HARDWARE SDN BHD,
1889,Steel,MS Hollow SHS / RHS,"MS Square Hollow 1-1/2"" 1.9mm x 6m",1,LTH,49,49,31/1/2026,MY STEEL HARDWARE SDN BHD,
1890,Steel,MS Hollow SHS / RHS,"MS Square Hollow 1-1/2"" x 2 1/2"" 1.9mm x 6m",1,LTH,65,65,31/1/2026,MY STEEL HARDWARE SDN BHD,
1891,Steel,MS Hollow SHS / RHS,"MS Square Hollow 1-1/2"" x 2-1/2"" 1.9mm x 6m",1,LTH,65,65,31/1/2026,MY STEEL HARDWARE SDN BHD,
1892,Steel,MS Hollow SHS / RHS,"MS Square Hollow 1-1/2"" x 3"" 1.2mm x 6m",1,LTH,43,43,31/1/2026,MY STEEL HARDWARE SDN BHD,
1893,Steel,MS Hollow SHS / RHS,"MS Square Hollow 1-1/2"" x 3"" 1.2mm x 6m",1,LTH,43,43,31/1/2026,MY STEEL HARDWARE SDN BHD,
1894,Steel,MS Hollow SHS / RHS,"MS Square Hollow 1-1/2"" x 3"" 1.6mm x 6m",1,LTH,52,52,31/1/2026,MY STEEL HARDWARE SDN BHD,
1895,Steel,MS Hollow SHS / RHS,"MS Square Hollow 1-1/2"" x 3"" 1.6mm x 6m",1,LTH,52,52,31/1/2026,MY STEEL HARDWARE SDN BHD,
1896,Steel,MS Hollow SHS / RHS,"MS Square Hollow 1-1/2"" x 3"" 1.9mm x 6m",1,LTH,57,57,31/1/2026,MY STEEL HARDWARE SDN BHD,
1897,Steel,MS Hollow SHS / RHS,"MS Square Hollow 1-1/2"" x 3"" 1.9mm x 6m",1,LTH,57,57,31/1/2026,MY STEEL HARDWARE SDN BHD,
1898,Steel,MS Hollow SHS / RHS,"MS Square Hollow 1-1/2"" x 3"" 1.9mm x 6m",1,LTH,57,57,31/1/2026,MY STEEL HARDWARE SDN BHD,
1899,Steel,MS Hollow SHS / RHS,"MS Square Hollow 2"" 1.2mm x 6m",1,LTH,42,42,31/1/2026,MY STEEL HARDWARE SDN BHD,
1900,Steel,MS Hollow SHS / RHS,"MS Square Hollow 2"" 1.6mm x 6m",1,LTH,55,55,31/1/2026,MY STEEL HARDWARE SDN BHD,
1901,Steel,MS Hollow SHS / RHS,"MS Square Hollow 2"" 2.3mm x 6m",1,LTH,76,76,31/1/2026,MY STEEL HARDWARE SDN BHD,
1902,Steel,MS Hollow SHS / RHS,"MS Square Hollow 4"" x 4"" 1.9mm x 6m",1,LTH,150,150,31/1/2026,MY STEEL HARDWARE SDN BHD,
1903,Steel,Rebar & Steel Bar,MS Deformed Bar Y10 12.00m (Main Bars),55,BAR,22,"1,210.00",17/6/2025,KENCANA INDAH SDN BHD,orig=Rebar Y10 (12m/bar) - Main Bars
1904,Steel,Rebar & Steel Bar,MS Deformed Bar Y12 (CQ),1,LTH,24,24,31/8/2024,MY STEEL HARDWARE SDN BHD,orig=Y12 Besi (cq)
1905,Steel,Rebar & Steel Bar,MS Deformed Bar Y12 (CQ),1,LTH,24,24,31/8/2024,MY STEEL HARDWARE SDN BHD,orig=Y12 Besi (cq)
1906,Steel,Rebar & Steel Bar,MS Deformed Bar Y12 12.00m,1,BAR,29,29,12/1/2025,MY STEEL HARDWARE SDN BHD,orig=Ms Y-bar (deformed) Dia12mm X 12m
1907,Steel,Rebar & Steel Bar,MS Deformed Bar Y12 12.00m,50,BAR,28,1400,17/6/2025,KENCANA INDAH SDN BHD,orig=Rebar Y12 (12m/bar)
1908,Steel,Rebar & Steel Bar,MS Deformed Bar Y12 12.00m (BS),50,LTH,24,1200,15/9/2022,MY STEEL HARDWARE SDN BHD,orig=Y12MM X 12M M/s Y/bar (bs)
1909,Steel,Rebar & Steel Bar,MS Deformed Bar Y12 12.00m (BS),50,LTH,24,1200,15/9/2022,MY STEEL HARDWARE SDN BHD,orig=Y12MM X 12M M/s Y/bar (bs)
1910,Steel,Rebar & Steel Bar,MS Deformed Bar Y12 12.00m (BS),50,LTH,24,"1,200.00",15/9/2022,MY STEEL HARDWARE SDN BHD,orig=Y12MM X 12M M/s Y/bar (bs)
1911,Steel,Rebar & Steel Bar,MS Deformed Bar Y12 12.00m (BS),50,LTH,24,"1,200.00",15/9/2022,MY STEEL HARDWARE SDN BHD,orig=Y12MM X 12M M/s Y/bar(bs)
1912,Steel,Rebar & Steel Bar,MS Deformed Bar Y16 (BS),1,LTH,40,40,31/8/2025,MY STEEL HARDWARE SDN BHD,orig=Y16 Besi (bs)
1913,Steel,Rebar & Steel Bar,MS Deformed Bar Y16 (BS),1,LTH,40,40,31/8/2025,MY STEEL HARDWARE SDN BHD,orig=Y16 Besi (bs)
1914,Steel,Rebar & Steel Bar,MS R-bar (Round) Dia8mm x 12m,,LTH,15,,30/9/2025,,
1915,Steel,Rebar & Steel Bar,MS Round Bar R6 10.00m (CQ),1,BAR,12,12,29/1/2022,JIN KANG HARDWARE SDN BHD,orig=R6 X 10M Besi (cq) 5.0
1916,Steel,Rebar & Steel Bar,MS Round Bar R6 10.00m (CQ),1,BAR,12,12,29/1/2022,JIN KANG HARDWARE SDN BHD,orig=R6 X 10M Besi (cq) 5.0
1917,Steel,Rebar & Steel Bar,MS Round Bar R6 12.00m,1,BAR,15,15,12/1/2025,MY STEEL HARDWARE SDN BHD,orig=R6 12m Round Bar
1918,Steel,Rebar & Steel Bar,MS Round Bar R6 12.00m,50,BAR,15,750,27/10/2021,BOXAN HARDWARE &amp; TRADING SDN BHD,orig=Rebar R6 (12m/bar)
1919,Steel,Rebar & Steel Bar,MS Round Bar R6 12.00m (BS),1,BAR,16,16,8/2/2024,JIN KANG HARDWARE SDN BHD,orig=R6 X 12M Round Bar (bs)
1920,Steel,Rebar & Steel Bar,MS Round Bar R6 12.00m (BS),1,BAR,16,16,8/2/2024,JIN KANG HARDWARE SDN BHD,orig=R6 X 12M Round Bar (bs)
1921,Steel,Rebar & Steel Bar,MS Round Bar R6 12.00m (DIA6mm),10,LTH,12,120,1/10/2025,,orig=Round Bar R6 (Dia6mm X 12m)
1922,Steel,Rebar & Steel Bar,MS Round Bar R8 (CQ),1,BAR,16.5,16.5,12/3/2024,KENCANA INDAH SDN BHD,orig=R8 Round Bar Besi-cq (7.0)
1923,Steel,Rebar & Steel Bar,MS Round Bar R8 (CQ),1,BAR,16.5,16.5,12/3/2024,KENCANA INDAH SDN BHD,orig=R8 Round Bar Besi-cq (7.0)
1924,Steel,Rebar & Steel Bar,MS Round Bar R8 12.00m (BS),1,BAR,21,21,22/8/2024,KENCANA INDAH SDN BHD,orig=R8MM X 12M M/s R/bar (bs)
1925,Steel,Rebar & Steel Bar,MS Round Bar R8 12.00m (BS),1,BAR,21,21,22/8/2024,KENCANA INDAH SDN BHD,orig=R8MM X 12M M/s R/bar (bs)
1926,Steel,Rebar & Steel Bar,Rebar 12mm x 12m,1,LTH,18,18,31/1/2026,MY STEEL HARDWARE SDN BHD,
1927,Steel,Stainless Steel Hollow (SHS / RHS),"SS Rectangular Hollow 1"" x 2"" x 6m x 1.2mm",,PCS,63,,,,
1928,Steel,Stainless Steel Hollow (SHS / RHS),"SS Rectangular Hollow 1-1/2"" x 1-1/2"" x 6m x 1.2mm",,PCS,68,,,,
1929,Steel,Stainless Steel Hollow (SHS / RHS),"SS Square Hollow 1-1/2"" x 6m x 1.2mm",,PCS,68,,,,
1930,Steel,Stainless Steel Hollow (SHS / RHS),"SS Square Hollow 2"" x 6m x 1.2mm",,PCS,193,,,,
1931,Steel,Stainless Steel Hollow (SHS / RHS),"Stainless Steel Square Hollow 1 6/8"" x 3"" x 6m",1,LTH,340,340,31/1/2026,MY STEEL HARDWARE SDN BHD,
1932,Steel,Stainless Steel Hollow (SHS / RHS),"Stainless Steel Square Hollow 1"" x 2"" x 6m",1,LTH,110,110,31/1/2026,MY STEEL HARDWARE SDN BHD,
1933,Steel,Stainless Steel Hollow (SHS / RHS),"Stainless Steel Square Hollow 1/2"" x 6m",1,LTH,30,30,31/1/2026,MY STEEL HARDWARE SDN BHD,
1934,Steel,Stainless Steel Hollow (SHS / RHS),"Stainless Steel Square Hollow 2"" x 4"" x 6m",1,LTH,420,420,31/1/2026,MY STEEL HARDWARE SDN BHD,
1935,Steel,Stainless Steel Hollow (SHS / RHS),"Stainless Steel Square Hollow 2"" x 6m",1,LTH,193,193,31/1/2026,MY STEEL HARDWARE SDN BHD,
1936,Steel,Stainless Steel Tube (Round),"Stainless Steel Round Tube 1 1/2"" x 6m",1,LTH,120,120,31/1/2026,MY STEEL HARDWARE SDN BHD,
1937,Steel,Stainless Steel Tube (Round),"Stainless Steel Round Tube 1"" x 6m",1,LTH,80,80,31/1/2026,MY STEEL HARDWARE SDN BHD,
1938,Steel,Stainless Steel Tube (Round),"Stainless Steel Round Tube 2"" x 6m",1,LTH,190,190,31/1/2026,MY STEEL HARDWARE SDN BHD,
1939,Steel,Stainless Steel Tube (Round),"Stainless Steel Round Tube 6/8"" x 6m",1,LTH,60,60,31/1/2026,MY STEEL HARDWARE SDN BHD,
1940,Steel,Steel Accessories,Cover Block (Beam + Rebar Cage),192,PCS,0.4,76.8,,,
1941,Steel,Steel Accessories,Cut & Bend Service (Stair),1,PCS,13,13,31/1/2026,MY STEEL HARDWARE SDN BHD,Malay: Potong=Cut; Bend=Bend; Tangga=Stair
1942,Steel,Steel Accessories,GI Wire SWG 20 1.5kg (10 Rolls/Bundle),8,BUNDLE,90,720,2/9/2025,,orig=GI Wire SWG 20# 1.5kg (IKAT/10 Rolls)
1943,Steel,Steel Accessories,GI Wire SWG 20 1.5kg (10 Rolls/Bundle),8,BUNDLE,90,720,2/9/2025,,orig=GI Wire SWG 20# 1.5kg (IKAT/10 Rolls)
1944,Steel,Steel Accessories,Spacer/Chair Plastic (+/-800 Pcs/Bag),1,BAG,108.8,108.8,,,
1945,Steel,Steel Plate & Sheet,1520 Expanded Metal MS Mesh 16mm x 38mm x 1.5mm,1,SHEET,140,140,31/1/2026,MY STEEL HARDWARE SDN BHD,
1946,Steel,Steel Plate & Sheet,2015 Expanded Metal MS Mesh 9mm x 29mm x 2.0mm,1,SHEET,140,140,31/1/2026,MY STEEL HARDWARE SDN BHD,
1947,Steel,Steel Plate & Sheet,CR Sheet 0.90mm 4.00ft x 8.00ft,,SHEET,80,,,,
1948,Steel,Steel Plate & Sheet,CR Sheet 1.00mm 4.00ft x 8.00ft,,SHEET,87,,,,
1949,Steel,Steel Plate & Sheet,CR Sheet 1.20mm 4.00ft x 8.00ft,,SHEET,120,,,,
1950,Steel,Steel Plate & Sheet,MS Checker Plate 3.00mm 4.00ft x 8.00ft,,SHEET,330,,,,
1951,Steel,Steel Plate & Sheet,"MS Checker Plate 3.00mm Cut To Size 10"" x 36L (Top & Bottom Bend 1"")",,LOT,845,,,,"orig=Checker Plate 3mm Siap Potong 10"" Pijak x 36L (atas & Bawah Bengkok 1"")"
1952,Steel,Steel Plate & Sheet,"MS Checker Plate 3mm (Cut & Bend) 10"" x 36""",1,LOT,845,845,31/1/2026,MY STEEL HARDWARE SDN BHD,"Malay: Siap Potong=Cut; Bengkok=Bend; Pijak=Tread; Bend: 1"" up & down"
1953,Steel,Steel Plate & Sheet,"MS Checker Plate 3mm (Cut & Bend) 10"" x 36""",1,LOT,845,845,31/1/2026,MY STEEL HARDWARE SDN BHD,
1954,Steel,Steel Plate & Sheet,MS Checker Plate 3mm 4 x 8 Sheet,1,SHEET,330,330,31/1/2026,MY STEEL HARDWARE SDN BHD,
1955,Steel,Steel Plate & Sheet,"MS Checker Plate 3mm 4"" x 8"" Sheet",1,SHEET,330,330,31/1/2026,MY STEEL HARDWARE SDN BHD,
1956,Steel,Steel Plate & Sheet,MS Plate 3.00mm 4.00ft x 8.00ft,,SHEET,265,,,,
1957,Steel,Steel Track & Channel,"GI Batten 1"" x 2"" x 0.48mm",4,PCS,15,60,,,
1958,Steel,Steel Track & Channel,"GI Batten 1"" x 2"" x 0.48mm",4,PCS,18,72,2/9/2025,,
1959,Steel,Steel Track & Channel,GI Batten 32.00mm x 40.00mm x 0.42mm x 6.00m,66,PCS,13,858,,,
1960,Steel,Steel Track & Channel,"MS Sliding Door Track 2"" x 2"" 2mm x 6m",1,LTH,60,60,31/1/2026,MY STEEL HARDWARE SDN BHD,
1961,Steel,Steel Track & Channel,"MS Steel CSC 2"" (AAA) x 6m",1,LTH,60,60,31/1/2026,MY STEEL HARDWARE SDN BHD,
1962,Steel,Steel Track & Channel,"MS Steel CSC 3"" 3.2mm Grade A x 6m",1,LTH,109,109,31/1/2026,MY STEEL HARDWARE SDN BHD,
1963,Steel,Steel Track & Channel,"MS Steel CSC 3"" 4.0mm Grade B x 6m",1,LTH,131,131,31/1/2026,MY STEEL HARDWARE SDN BHD,
1964,Steel,Steel Track & Channel,"MS Steel CSC 3"" 4.0mm Grade C x 6m",1,LTH,140,140,31/1/2026,MY STEEL HARDWARE SDN BHD,
1965,Steel,Steel Track & Channel,"MS Steel CSC 4"" 3.0mm Grade A x 6m",1,LTH,145,145,31/1/2026,MY STEEL HARDWARE SDN BHD,
1966,Steel,Steel Track & Channel,"MS Steel CSC 6"" 3mm x 6m",1,LTH,260,260,31/1/2026,MY STEEL HARDWARE SDN BHD,
1967,Steel,Steel Track & Channel,"MS Steel CSC 8"" 4.5mm x 6m",1,LTH,465,465,31/1/2026,MY STEEL HARDWARE SDN BHD,
1968,Steel,Threaded Rod,"Threaded Rod 5/16"" x 6.00ft",8,PCS,6.5,52,13/8/2025,,
1969,Tarpaulin & Protection,Tarpaulin,Tarpaulin Blue/White 6ft x 100yd (BW-6100),1,PCS,135,135,30/9/2025,NILAI AGRICULTURE ENTERPRISE,Source line was mixed; review original receipt for split items
1970,Tarpaulin & Protection,Tarpaulin,Tarpaulin Blue/White 6ft x 100yd (BW-6100),1,PCS,135,135,30/9/2025,NILAI AGRICULTURE ENTERPRISE,Source line mentioned SUNTUF; add separate item if needed
1971,Tools,Drill Bit,IRWIN SPDH Plus Drill Bit 5.5mm x 160/100mm,1,PCS,11.1,11.1,28/8/2024,YIT LOONG BUILDING MATERIALS SDN BHD,Malay: Joran dril
1972,Tools,Drill Bit,IRWIN SPDH Plus Drill Bit 5.5mm x 160/100mm,1,PCS,11.1,11.1,28/8/2024,YIT LOONG BUILDING MATERIALS SDN BHD,Malay: Joran dril
1973,Tools,Formwork & Accessories,Formwork Release Oil 5L,1,TIN,35,35,,,
1974,Tools,Formwork & Accessories,Formwork Release Oil 5L,1,TIN,35,35,,,
1975,Tools,Hand Tools,Shovel (Flat) Metal Handle STD,1,PCS,40,40,15/12/2025,NILAI AGRICULTURE ENTERPRISE,
1976,Tools,Hand Tools,Shovel (Pointed) Metal Handle STD,1,PCS,40,40,15/12/2025,NILAI AGRICULTURE ENTERPRISE,
1977,Tools,Hand Tools,Shovel Metal Handle Flat STD,1,PCS,15,15,30/9/2025,NILAI AGRICULTURE ENTERPRISE,
1978,Tools,Hand Tools,Shovel Metal Handle Pointed STD,1,PCS,15,15,30/9/2025,NILAI AGRICULTURE ENTERPRISE,
1979,Tools,Tarpaulin & Protection,Plastic Sheet 0.25mm x 6ft x 50ft,5,ROLL,42,210,25/10/2025,E SHENG HARDWARE (JH) SDN BHD,
1980,Tools,Tarpaulin & Protection,Plastic Sheet 0.25mm x 6ft x 50ft,5,ROLL,42,210,25/10/2025,E SHENG HARDWARE (JH) SDN BHD,
1981,Tools,Tarpaulin & Protection,Plastic Sheet 0.25mm x 6ft x 50ft,5,ROLL,42,210,25/10/2025,E SHENG HARDWARE (JH) SDN BHD,
1982,Tools,Tarpaulin & Protection,Plastic Sheet 0.25mm x 6ft x 50ft,5,ROLL,42,210,25/10/2025,E SHENG HARDWARE (JH) SDN BHD,
1983,Tools,Tools & Accessories,"1/8"" Evacut HSS Twist Shank Jobber Drill Bit",1,PCS,6.5,6.5,13/9/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
1984,Tools,Tools & Accessories,"1/8"" Evacut HSS Twist Shank Jobber Drill Bit",1,PCS,6.5,6.5,13/9/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
1985,Tools,Tools & Accessories,"1/8"" Evacut HSS Twist Shank Jobber Drill Bit",1,PCS,6.5,6.5,13/9/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
1986,Tools,Tools & Accessories,"1/8"" Evacut HSS Twist Shank Jobber Drill Bit",1,PCS,6.5,6.5,13/9/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
1987,Tools,Tools & Accessories,"3/8"" Evacut HSS Twist Shank Jobber Drill Bit",1,PCS,25.4,25.4,22/7/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
1988,Tools,Tools & Accessories,"3/8"" Evacut HSS Twist Shank Jobber Drill Bit",1,PCS,25.4,25.4,22/7/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
1989,Tools,Tools & Accessories,"3/8"" Evacut HSS Twist Shank Jobber Drill Bit",1,PCS,25.4,25.4,22/7/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
1990,Tools,Tools & Accessories,"3/8"" Evacut HSS Twist Shank Jobber Drill Bit",1,PCS,25.4,25.4,22/7/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
1991,Tools,Tools & Accessories,"5/32"" Evacut HSS Twist Shank Jobber Drill Bit",1,PCS,5.8,5.8,23/2/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
1992,Tools,Tools & Accessories,"5/32"" Evacut HSS Twist Shank Jobber Drill Bit",1,PCS,5.8,5.8,23/2/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
